episode,method,segment,seed_count,mean_finish_time,ci95_lower,ci95_upper
4500,lean_our,measured_full_horizon,10,0.22552274777203038,0.15035019831175983,0.30069529723230093
5000,lean_our,measured_full_horizon,10,0.22652273735444708,0.15022164288929346,0.3028238318196007
5500,lean_our,measured_full_horizon,10,0.2260235846096323,0.15056026756810445,0.3014869016511601
6000,lean_our,measured_full_horizon,10,0.22557117104643956,0.14903928417071002,0.30210305792216907
6500,lean_our,measured_full_horizon,10,0.22368926931337726,0.1491031477008997,0.29827539092585487
7000,lean_our,measured_full_horizon,10,0.22539592468909825,0.1498394119285424,0.3009524374496541
7500,lean_our,measured_full_horizon,10,0.22537199598117827,0.15083387778715346,0.2999101141752031
8000,lean_our,measured_full_horizon,10,0.2224036173352395,0.14947935490318065,0.29532787976729835
8500,lean_our,measured_full_horizon,10,0.22292942816308264,0.14882479200334425,0.29703406432282103
9000,lean_our,measured_full_horizon,10,0.22293440537784054,0.14700061523720104,0.29886819551848004
9500,lean_our,measured_full_horizon,10,0.22420309982392114,0.14737918433129188,0.3010270153165504
10000,lean_our,measured_full_horizon,10,0.22467770773765272,0.14707828142259574,0.30227713405270973
10500,lean_our,measured_full_horizon,10,0.22437380668987314,0.14783883917582719,0.3009087742039191
11000,lean_our,measured_full_horizon,10,0.22494220991646366,0.1484429570815964,0.3014414627513309
11500,lean_our,measured_full_horizon,10,0.22312784088479232,0.14683729552122693,0.2994183862483577
12000,lean_our,measured_full_horizon,10,0.22453293501403984,0.14735322882806773,0.30171264120001196
12500,lean_our,measured_full_horizon,10,0.2241967685034401,0.1470459495273144,0.3013475874795658
13000,lean_our,measured_full_horizon,10,0.22410981106346833,0.14684311323092264,0.30137650889601403
13500,lean_our,measured_full_horizon,10,0.22366106245234887,0.14701976595670807,0.3003023589479897
14000,lean_our,measured_full_horizon,10,0.22496620209409185,0.14744113192248148,0.3024912722657022
14500,lean_our,measured_full_horizon,10,0.2242669137564038,0.1468667302313933,0.30166709728141433
15000,lean_our,measured_full_horizon,10,0.22422626869641168,0.14629819135535402,0.3021543460374694
15500,lean_our,measured_full_horizon,10,0.22321195165753407,0.14574333339057233,0.3006805699244958
16000,lean_our,measured_full_horizon,10,0.22263672006554666,0.14541301052392205,0.2998604296071713
16500,lean_our,measured_full_horizon,10,0.2233116053498024,0.1461148601848422,0.3005083505147626
17000,lean_our,measured_full_horizon,10,0.22186581779308176,0.14580578061378224,0.2979258549723813
17500,lean_our,measured_full_horizon,10,0.22155652652249383,0.14574139017253993,0.29737166287244776
18000,lean_our,measured_full_horizon,10,0.22230076103714494,0.14519918402733156,0.2994023380469583
18500,lean_our,measured_full_horizon,10,0.2213350215031776,0.14423403412651586,0.29843600887983934
19000,lean_our,measured_full_horizon,10,0.2217972695624563,0.14513526740182664,0.29845927172308595
19500,lean_our,measured_full_horizon,10,0.22249692652733088,0.14584513168103663,0.29914872137362514
20000,lean_our,measured_full_horizon,10,0.2225368991850006,0.14610863642044408,0.29896516194955713
20500,lean_our,measured_full_horizon,10,0.2220705107616025,0.14597062435980995,0.29817039716339505
21000,lean_our,measured_full_horizon,10,0.22419787149742554,0.1474381727673999,0.3009575702274512
21500,lean_our,measured_full_horizon,10,0.2236990824593613,0.1465125245878137,0.3008856403309089
22000,lean_our,measured_full_horizon,10,0.22115638320939088,0.1441696376289467,0.29814312878983507
22500,lean_our,measured_full_horizon,10,0.21979471866817418,0.14430661374745613,0.29528282358889224
23000,lean_our,measured_full_horizon,10,0.2210659359056879,0.14460541659272647,0.29752645521864934
23500,lean_our,measured_full_horizon,10,0.2201938109773252,0.14468274285980615,0.2957048790948443
24000,lean_our,measured_full_horizon,10,0.22201356820192633,0.14598148966197583,0.29804564674187684
24500,lean_our,measured_full_horizon,10,0.22149499200715245,0.14511503106992873,0.29787495294437616
25000,lean_our,measured_full_horizon,10,0.22201717642103666,0.1457958160719594,0.2982385367701139
25500,lean_our,measured_full_horizon,10,0.22129018848385532,0.14533610883475295,0.2972442681329577
26000,lean_our,measured_full_horizon,10,0.22329582229269276,0.14531830190327982,0.3012733426821057
500,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
1000,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
1500,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
2000,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
2500,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
3000,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
3500,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
4000,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
4500,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
5000,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
5500,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
6000,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
6500,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
7000,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
7500,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
8000,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
8500,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
9000,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
9500,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
10000,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
10500,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
11000,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
11500,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
12000,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
12500,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
13000,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
13500,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
14000,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
14500,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
15000,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
15500,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
16000,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
16500,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
17000,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
17500,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
18000,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
18500,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
19000,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
19500,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
20000,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
20500,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
21000,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
21500,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
22000,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
22500,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
23000,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
23500,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
24000,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
24500,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
25000,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
25500,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
26000,random,non_learning_reference,10,1.8570712478141858,1.6931050745174439,2.0210374211109277
500,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
1000,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
1500,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
2000,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
2500,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
3000,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
3500,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
4000,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
4500,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
5000,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
5500,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
6000,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
6500,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
7000,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
7500,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
8000,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
8500,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
9000,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
9500,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
10000,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
10500,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
11000,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
11500,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
12000,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
12500,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
13000,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
13500,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
14000,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
14500,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
15000,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
15500,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
16000,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
16500,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
17000,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
17500,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
18000,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
18500,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
19000,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
19500,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
20000,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
20500,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
21000,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
21500,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
22000,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
22500,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
23000,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
23500,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
24000,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
24500,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
25000,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
25500,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
26000,nearest,non_learning_reference,10,1.5879701742640868,1.3113507885409998,1.8645895599871738
500,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
1000,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
1500,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
2000,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
2500,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
3000,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
3500,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
4000,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
4500,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
5000,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
5500,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
6000,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
6500,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
7000,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
7500,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
8000,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
8500,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
9000,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
9500,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
10000,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
10500,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
11000,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
11500,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
12000,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
12500,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
13000,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
13500,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
14000,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
14500,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
15000,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
15500,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
16000,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
16500,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
17000,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
17500,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
18000,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
18500,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
19000,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
19500,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
20000,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
20500,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
21000,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
21500,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
22000,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
22500,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
23000,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
23500,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
24000,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
24500,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
25000,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
25500,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
26000,greedy,non_learning_reference,10,1.680770871078422,1.444885302234093,1.9166564399227508
