episode,method,seed_count,smoothed_mean,ci95_lower,ci95_upper
15685,dqn_wdsa_std_cache,10,1.0613320315240844,0.8694631863210667,1.2532008767271021
15690,dqn_wdsa_std_cache,10,1.0612901803998178,0.8693295998874176,1.253250760912218
15695,dqn_wdsa_std_cache,10,1.0612435725978844,0.8692318956362394,1.2532552495595293
15700,dqn_wdsa_std_cache,10,1.0611970995238469,0.8691702639208466,1.2532239351268473
15705,dqn_wdsa_std_cache,10,1.0611740325400314,0.8691222144223636,1.2532258506576992
15710,dqn_wdsa_std_cache,10,1.0611420524160604,0.8690472061435316,1.2532368986885891
15715,dqn_wdsa_std_cache,10,1.0610998134671012,0.8689869802183482,1.2532126467158542
15720,dqn_wdsa_std_cache,10,1.0610221882463746,0.868890837953696,1.2531535385390533
15725,dqn_wdsa_std_cache,10,1.0610136399993315,0.868885935017482,1.253141344981181
15730,dqn_wdsa_std_cache,10,1.060972833231887,0.8688344520812953,1.2531112143824787
15735,dqn_wdsa_std_cache,10,1.0609105718434082,0.8687427157258294,1.253078427960987
15740,dqn_wdsa_std_cache,10,1.0609058391876083,0.8686967041608883,1.2531149742143284
15745,dqn_wdsa_std_cache,10,1.0608813600499998,0.8686304739163427,1.253132246183657
15750,dqn_wdsa_std_cache,10,1.0608609846117842,0.8685708852342549,1.2531510839893136
15755,dqn_wdsa_std_cache,10,1.0608460794859071,0.8685502319518007,1.2531419270200135
15760,dqn_wdsa_std_cache,10,1.0607866764198095,0.868445366747729,1.25312798609189
15765,dqn_wdsa_std_cache,10,1.060797609007527,0.8684508826765726,1.2531443353384817
15770,dqn_wdsa_std_cache,10,1.0608388478712067,0.8684847834806755,1.253192912261738
15775,dqn_wdsa_std_cache,10,1.0607897051998156,0.8683962301994594,1.2531831802001718
15780,dqn_wdsa_std_cache,10,1.0608142050157197,0.8684153111620825,1.2532130988693568
15785,dqn_wdsa_std_cache,10,1.0607935268239435,0.8683822938858214,1.2532047597620655
15790,dqn_wdsa_std_cache,10,1.0607840301757165,0.8683664581091433,1.2532016022422898
15795,dqn_wdsa_std_cache,10,1.0607640668718352,0.8683094209309761,1.2532187128126944
15800,dqn_wdsa_std_cache,10,1.060733167776473,0.8682344327428569,1.2532319028100891
15805,dqn_wdsa_std_cache,10,1.0606983467446576,0.8681691748889461,1.253227518600369
15810,dqn_wdsa_std_cache,10,1.0606562724668778,0.8680584297697087,1.2532541151640468
15815,dqn_wdsa_std_cache,10,1.0606164733995824,0.8679723010605679,1.253260645738597
15820,dqn_wdsa_std_cache,10,1.0605788526686546,0.8679383383435333,1.253219366993776
15825,dqn_wdsa_std_cache,10,1.060534834271573,0.8678950129907508,1.2531746555523953
15830,dqn_wdsa_std_cache,10,1.0604990298802603,0.8678485009525025,1.2531495588080181
15835,dqn_wdsa_std_cache,10,1.0604932350242027,0.8677914576146055,1.2531950124337998
15840,dqn_wdsa_std_cache,10,1.0604684738495433,0.8677447571371283,1.2531921905619583
15845,dqn_wdsa_std_cache,10,1.0604380671619345,0.8677073279332461,1.2531688063906228
15850,dqn_wdsa_std_cache,10,1.0604076441416366,0.8676326893159559,1.2531825989673173
15855,dqn_wdsa_std_cache,10,1.0603928685327657,0.8675635768307456,1.2532221602347857
15860,dqn_wdsa_std_cache,10,1.0603648945326483,0.8675175312898922,1.2532122577754043
15865,dqn_wdsa_std_cache,10,1.0603384038106263,0.8674463229227436,1.253230484698509
15870,dqn_wdsa_std_cache,10,1.060276862603814,0.867336189058018,1.2532175361496098
15875,dqn_wdsa_std_cache,10,1.0602231033544998,0.8672480260855251,1.2531981806234744
15880,dqn_wdsa_std_cache,10,1.0601687399604933,0.8671798845311934,1.2531575953897933
15885,dqn_wdsa_std_cache,10,1.0601682843165587,0.8671414493473354,1.253195119285782
15890,dqn_wdsa_std_cache,10,1.060138883751886,0.8670631022538092,1.2532146652499625
15895,dqn_wdsa_std_cache,10,1.0601139927467744,0.8670154928839857,1.2532124926095631
15900,dqn_wdsa_std_cache,10,1.0601083045713315,0.8670206788883735,1.2531959302542894
15905,dqn_wdsa_std_cache,10,1.0600703404955485,0.8669349388959142,1.2532057420951828
15910,dqn_wdsa_std_cache,10,1.060005094995883,0.8668680501995247,1.2531421397922413
15915,dqn_wdsa_std_cache,10,1.0599489989993116,0.8668015578318524,1.2530964401667708
15920,dqn_wdsa_std_cache,10,1.0599378525378256,0.8667864236737783,1.2530892814018728
15925,dqn_wdsa_std_cache,10,1.0599243186410057,0.866761673150817,1.2530869641311944
15930,dqn_wdsa_std_cache,10,1.059895325624434,0.8666996937026648,1.253090957546203
15935,dqn_wdsa_std_cache,10,1.0599038769319544,0.8667095630477224,1.2530981908161865
15940,dqn_wdsa_std_cache,10,1.0598567719338414,0.8666045958729741,1.2531089479947086
15945,dqn_wdsa_std_cache,10,1.0598012444656277,0.8665230292445671,1.2530794596866883
15950,dqn_wdsa_std_cache,10,1.0597894776050363,0.8664929895501758,1.2530859656598967
15955,dqn_wdsa_std_cache,10,1.0597553706569802,0.8664141653430504,1.25309657597091
15960,dqn_wdsa_std_cache,10,1.059751269753387,0.8663698385295863,1.2531327009771878
15965,dqn_wdsa_std_cache,10,1.059681321631188,0.8662577483348626,1.2531048949275134
15970,dqn_wdsa_std_cache,10,1.059628828811054,0.8661574489004291,1.253100208721679
15975,dqn_wdsa_std_cache,10,1.05958942164977,0.866080344379673,1.2530984989198672
15980,dqn_wdsa_std_cache,10,1.0594853618528477,0.8659494730402861,1.2530212506654093
15985,dqn_wdsa_std_cache,10,1.059446070966908,0.8658774536862647,1.2530146882475515
15990,dqn_wdsa_std_cache,10,1.0594095133813421,0.8658436884636713,1.252975338299013
15995,dqn_wdsa_std_cache,10,1.059370005471051,0.8657759543947796,1.2529640565473226
16000,dqn_wdsa_std_cache,10,1.0593565637826399,0.8656997576457622,1.2530133699195174
16005,dqn_wdsa_std_cache,10,1.059348963066601,0.8656303992964955,1.2530675268367066
16010,dqn_wdsa_std_cache,10,1.059310283137427,0.8655763184992745,1.2530442477755797
16015,dqn_wdsa_std_cache,10,1.0592726967084043,0.8655581010878396,1.252987292328969
16020,dqn_wdsa_std_cache,10,1.059221251319142,0.8655049021111066,1.2529376005271773
16025,dqn_wdsa_std_cache,10,1.0591284015799316,0.8653782197565025,1.2528785834033607
16030,dqn_wdsa_std_cache,10,1.0591128848379543,0.8653363006786366,1.2528894689972718
16035,dqn_wdsa_std_cache,10,1.0590772343768127,0.8652951093715908,1.2528593593820345
16040,dqn_wdsa_std_cache,10,1.059054794662516,0.865262799265725,1.252846790059307
16045,dqn_wdsa_std_cache,10,1.0590337029976418,0.8652570443625309,1.2528103616327526
16050,dqn_wdsa_std_cache,10,1.0590203560109157,0.8652188302261039,1.2528218817957275
16055,dqn_wdsa_std_cache,10,1.0589517289904993,0.8651284987974942,1.2527749591835045
16060,dqn_wdsa_std_cache,10,1.0589011742132697,0.8650724375222374,1.252729910904302
16065,dqn_wdsa_std_cache,10,1.058863157012249,0.8650147432871853,1.2527115707373129
16070,dqn_wdsa_std_cache,10,1.0588410384768776,0.8649812978596338,1.2527007790941214
16075,dqn_wdsa_std_cache,10,1.058824317278217,0.8649632275871758,1.2526854069692583
16080,dqn_wdsa_std_cache,10,1.0587940352613905,0.8649227464232131,1.2526653240995678
16085,dqn_wdsa_std_cache,10,1.0587909962788857,0.8648837282038562,1.2526982643539153
16090,dqn_wdsa_std_cache,10,1.0587363711151947,0.8648159076967927,1.2526568345335967
16095,dqn_wdsa_std_cache,10,1.0587011190409679,0.8647634706333089,1.2526387674486268
16100,dqn_wdsa_std_cache,10,1.0587231564121284,0.8647881611337156,1.2526581516905413
16105,dqn_wdsa_std_cache,10,1.058694504582228,0.8647604225621064,1.2526285866023497
16110,dqn_wdsa_std_cache,10,1.0586742395790771,0.8647287916088865,1.252619687549268
16115,dqn_wdsa_std_cache,10,1.058615725568084,0.8646862806466729,1.252545170489495
16120,dqn_wdsa_std_cache,10,1.0586183260314255,0.8647002323764396,1.2525364196864113
16125,dqn_wdsa_std_cache,10,1.058601403268535,0.8647010222257518,1.252501784311318
16130,dqn_wdsa_std_cache,10,1.05857646692594,0.864690567351198,1.2524623665006822
16135,dqn_wdsa_std_cache,10,1.058522360057122,0.8646314270020958,1.2524132931121483
16140,dqn_wdsa_std_cache,10,1.0585438332241597,0.8646420137770985,1.2524456526712209
16145,dqn_wdsa_std_cache,10,1.0585589291581314,0.8646306530562057,1.2524872052600573
16150,dqn_wdsa_std_cache,10,1.0585615977561667,0.8646508407511435,1.2524723547611898
16155,dqn_wdsa_std_cache,10,1.0585245052682843,0.8645867690271285,1.2524622415094402
16160,dqn_wdsa_std_cache,10,1.058511993046651,0.864557242594542,1.2524667434987597
16165,dqn_wdsa_std_cache,10,1.0584834513455497,0.8645085175564738,1.2524583851346256
16170,dqn_wdsa_std_cache,10,1.0585039588291347,0.864509258481407,1.2524986591768623
16175,dqn_wdsa_std_cache,10,1.0584871104661668,0.8645286213913739,1.2524455995409598
16180,dqn_wdsa_std_cache,10,1.0584911312959537,0.8645237922792162,1.2524584703126913
16185,dqn_wdsa_std_cache,10,1.0585248203994604,0.8645647243684752,1.2524849164304457
16190,dqn_wdsa_std_cache,10,1.05853880897291,0.864602064303507,1.2524755536423129
16195,dqn_wdsa_std_cache,10,1.0585667739925695,0.8646179894746613,1.2525155585104777
16200,dqn_wdsa_std_cache,10,1.0585263840434114,0.8645446208086799,1.2525081472781427
16205,dqn_wdsa_std_cache,10,1.0585356782409474,0.8645384507410889,1.252532905740806
16210,dqn_wdsa_std_cache,10,1.0585475109830524,0.8645534943909234,1.2525415275751814
16215,dqn_wdsa_std_cache,10,1.0585303669552646,0.8645365830254632,1.252524150885066
16220,dqn_wdsa_std_cache,10,1.0585454883741767,0.8645679813376093,1.2525229954107442
16225,dqn_wdsa_std_cache,10,1.0585598993942682,0.8645882959501053,1.2525315028384312
16230,dqn_wdsa_std_cache,10,1.0585306368140164,0.8645571730877085,1.2525041005403241
16235,dqn_wdsa_std_cache,10,1.0585607335995504,0.8645864767412726,1.252534990457828
16240,dqn_wdsa_std_cache,10,1.0585429791438847,0.8645779540167774,1.2525080042709922
16245,dqn_wdsa_std_cache,10,1.0585479800110287,0.8645989180630589,1.2524970419589985
16250,dqn_wdsa_std_cache,10,1.0585002069265443,0.8645614623713144,1.2524389514817744
16255,dqn_wdsa_std_cache,10,1.05849393999696,0.8645524306499189,1.2524354493440009
16260,dqn_wdsa_std_cache,10,1.0585325323269514,0.8645774808702619,1.252487583783641
16265,dqn_wdsa_std_cache,10,1.0585349382953295,0.8645911289544236,1.2524787476362356
16270,dqn_wdsa_std_cache,10,1.0584755015096095,0.8645267713116269,1.252424231707592
16275,dqn_wdsa_std_cache,10,1.0585322935946266,0.8645719595956558,1.2524926275935975
16280,dqn_wdsa_std_cache,10,1.058501266913019,0.8645443417625025,1.2524581920635354
16285,dqn_wdsa_std_cache,10,1.0584923868834777,0.8645586282702977,1.2524261454966577
16290,dqn_wdsa_std_cache,10,1.0584845979160658,0.8645201936019001,1.2524490022302315
16295,dqn_wdsa_std_cache,10,1.0584620982372306,0.8644618666129027,1.2524623298615585
16300,dqn_wdsa_std_cache,10,1.0584433912882112,0.8644457477914851,1.2524410347849373
16305,dqn_wdsa_std_cache,10,1.0584485945760504,0.8644823500824442,1.2524148390696568
16310,dqn_wdsa_std_cache,10,1.0584226428708763,0.8644715641807691,1.2523737215609834
16315,dqn_wdsa_std_cache,10,1.0584554818584653,0.8645499704573866,1.2523609932595439
16320,dqn_wdsa_std_cache,10,1.0584625649580313,0.864543539007772,1.2523815909082905
16325,dqn_wdsa_std_cache,10,1.0584741704279883,0.864552335763476,1.2523960050925007
16330,dqn_wdsa_std_cache,10,1.058472554353905,0.864523599060778,1.2524215096470321
16335,dqn_wdsa_std_cache,10,1.0584497546012366,0.864502638497491,1.2523968707049822
16340,dqn_wdsa_std_cache,10,1.0584575167575452,0.8644856825521358,1.2524293509629547
16345,dqn_wdsa_std_cache,10,1.0584737541956302,0.8644653626339573,1.252482145757303
16350,dqn_wdsa_std_cache,10,1.0584366084188148,0.8644223860728734,1.2524508307647562
16355,dqn_wdsa_std_cache,10,1.0584169116693138,0.8644265525955986,1.2524072707430292
16360,dqn_wdsa_std_cache,10,1.0584276247486828,0.8644515023575197,1.252403747139846
16365,dqn_wdsa_std_cache,10,1.0584409439198776,0.8645002723124218,1.2523816155273335
16370,dqn_wdsa_std_cache,10,1.0584593509165257,0.8645631089833301,1.2523555928497212
16375,dqn_wdsa_std_cache,10,1.0584836915945206,0.8646019544872271,1.252365428701814
16380,dqn_wdsa_std_cache,10,1.0584548566631837,0.8645555571611905,1.252354156165177
16385,dqn_wdsa_std_cache,10,1.0584272803883967,0.8645133006528609,1.2523412601239325
16390,dqn_wdsa_std_cache,10,1.0584207083869903,0.8645410034700511,1.2523004133039295
16395,dqn_wdsa_std_cache,10,1.0584011335765924,0.8644975345925003,1.2523047325606844
16400,dqn_wdsa_std_cache,10,1.0583472343912148,0.8644120715693329,1.2522823972130968
16405,dqn_wdsa_std_cache,10,1.0583389179099532,0.864400838439414,1.2522769973804924
16410,dqn_wdsa_std_cache,10,1.058339649309995,0.8643724448414425,1.2523068537785476
16415,dqn_wdsa_std_cache,10,1.0583744606765384,0.8644316116041619,1.2523173097489149
16420,dqn_wdsa_std_cache,10,1.058339032067118,0.864389750152246,1.25228831398199
16425,dqn_wdsa_std_cache,10,1.0583155710313852,0.8643492267143735,1.2522819153483968
16430,dqn_wdsa_std_cache,10,1.0582983981212644,0.8643352833119666,1.252261512930562
16435,dqn_wdsa_std_cache,10,1.0583027155129274,0.8643289481689216,1.2522764828569333
16440,dqn_wdsa_std_cache,10,1.05834591177661,0.8643203383349485,1.2523714852182717
16445,dqn_wdsa_std_cache,10,1.0583317287299683,0.8642995214540297,1.252363936005907
16450,dqn_wdsa_std_cache,10,1.058323978321193,0.8642956108574447,1.2523523457849415
16455,dqn_wdsa_std_cache,10,1.0583103691297162,0.8642769093176714,1.252343828941761
16460,dqn_wdsa_std_cache,10,1.0582638557071569,0.864230801315881,1.2522969100984327
16465,dqn_wdsa_std_cache,10,1.0583032181035779,0.8642712130829829,1.252335223124173
16470,dqn_wdsa_std_cache,10,1.0583466461694822,0.8643534822213701,1.2523398101175942
16475,dqn_wdsa_std_cache,10,1.0583390359999538,0.8643534468262233,1.2523246251736844
16480,dqn_wdsa_std_cache,10,1.0583788683606508,0.8644012548740446,1.2523564818472568
16485,dqn_wdsa_std_cache,10,1.0584128260024053,0.8644409868104734,1.252384665194337
16490,dqn_wdsa_std_cache,10,1.0584229466866852,0.8644511006180207,1.2523947927553498
16495,dqn_wdsa_std_cache,10,1.0584094631559113,0.864439395842267,1.2523795304695557
16500,dqn_wdsa_std_cache,10,1.0584017086952577,0.8644499762053717,1.2523534411851438
16505,dqn_wdsa_std_cache,10,1.0583279039715534,0.8643713295091462,1.2522844784339606
16510,dqn_wdsa_std_cache,10,1.0583340343013514,0.864412750813863,1.2522553177888398
16515,dqn_wdsa_std_cache,10,1.0583611863094657,0.8644102542087272,1.2523121184102042
16520,dqn_wdsa_std_cache,10,1.0583745972594776,0.8644342551408297,1.2523149393781254
16525,dqn_wdsa_std_cache,10,1.058404837971811,0.864451173029601,1.252358502914021
16530,dqn_wdsa_std_cache,10,1.0584046031955259,0.864430668290814,1.2523785381002377
16535,dqn_wdsa_std_cache,10,1.0583888995710633,0.864412051071865,1.2523657480702615
16540,dqn_wdsa_std_cache,10,1.0583778224300375,0.8644200671289952,1.2523355777310798
16545,dqn_wdsa_std_cache,10,1.05838252752506,0.8643990680416866,1.2523659870084334
16550,dqn_wdsa_std_cache,10,1.0584013207225946,0.8644284799213158,1.2523741615238735
16555,dqn_wdsa_std_cache,10,1.0584264528593645,0.8644390130787933,1.2524138926399357
16560,dqn_wdsa_std_cache,10,1.058427081178002,0.8644201759975185,1.2524339863584857
16565,dqn_wdsa_std_cache,10,1.05841749050863,0.8644119496099528,1.2524230314073073
16570,dqn_wdsa_std_cache,10,1.0584333453292385,0.8643966604826864,1.2524700301757905
16575,dqn_wdsa_std_cache,10,1.0584409521951677,0.8643924038031001,1.2524895005872352
16580,dqn_wdsa_std_cache,10,1.05843868413715,0.8643705448858463,1.2525068233884538
16585,dqn_wdsa_std_cache,10,1.0584366163832488,0.8643857296183333,1.2524875031481644
16590,dqn_wdsa_std_cache,10,1.0584574902150259,0.8644409566575857,1.252474023772466
16595,dqn_wdsa_std_cache,10,1.0584902524351096,0.8644592816527467,1.2525212232174727
16600,dqn_wdsa_std_cache,10,1.0584340049746717,0.8643964833786283,1.2524715265707151
16605,dqn_wdsa_std_cache,10,1.0584225385790502,0.8643549285713363,1.252490148586764
16610,dqn_wdsa_std_cache,10,1.0583923947325284,0.8643318336905869,1.2524529557744701
16615,dqn_wdsa_std_cache,10,1.0584151988122503,0.8643716406093341,1.2524587570151664
16620,dqn_wdsa_std_cache,10,1.0584208222180282,0.8643947622675643,1.2524468821684922
16625,dqn_wdsa_std_cache,10,1.0584401160198689,0.8644295625152796,1.2524506695244582
16630,dqn_wdsa_std_cache,10,1.0584817187228648,0.8644706083343405,1.252492829111389
16635,dqn_wdsa_std_cache,10,1.0584461083081238,0.8644511701638531,1.2524410464523945
16640,dqn_wdsa_std_cache,10,1.0583803820162656,0.8643928432618185,1.2523679207707128
16645,dqn_wdsa_std_cache,10,1.0583702160916943,0.8643827121156489,1.2523577200677398
16650,dqn_wdsa_std_cache,10,1.0584035497463944,0.8644109174103548,1.252396182082434
16655,dqn_wdsa_std_cache,10,1.0584145581170525,0.8644187422531147,1.2524103739809904
16660,dqn_wdsa_std_cache,10,1.0584024141614636,0.8644183907670536,1.2523864375558735
16665,dqn_wdsa_std_cache,10,1.0583900958509744,0.8644303897995262,1.2523498019024226
16670,dqn_wdsa_std_cache,10,1.0583406495020755,0.8643968985839539,1.2522844004201972
16675,dqn_wdsa_std_cache,10,1.0583244696401126,0.8643632675156788,1.2522856717645465
16680,dqn_wdsa_std_cache,10,1.05828135872575,0.8643334865008853,1.252229230950615
16685,dqn_wdsa_std_cache,10,1.0582752375999909,0.8642959992917256,1.2522544759082561
16690,dqn_wdsa_std_cache,10,1.0582665682472256,0.8642902883907513,1.2522428481037
16695,dqn_wdsa_std_cache,10,1.058220460828458,0.8642702708736246,1.2521706507832913
16700,dqn_wdsa_std_cache,10,1.0582509073456035,0.8642990627191252,1.2522027519720818
16705,dqn_wdsa_std_cache,10,1.058241769428247,0.8642961359124525,1.2521874029440418
16710,dqn_wdsa_std_cache,10,1.0582052117778435,0.8642559745249435,1.2521544490307435
16715,dqn_wdsa_std_cache,10,1.0582179095902429,0.8642442265989922,1.2521915925814935
16720,dqn_wdsa_std_cache,10,1.0582141599300223,0.8642090265529252,1.2522192933071195
16725,dqn_wdsa_std_cache,10,1.0581503777519343,0.8641244001597691,1.2521763553440997
16730,dqn_wdsa_std_cache,10,1.058148124906571,0.8641023408239017,1.2521939089892402
16735,dqn_wdsa_std_cache,10,1.0581047603085856,0.8640472524813354,1.2521622681358358
16740,dqn_wdsa_std_cache,10,1.0580883825169287,0.8640362886962005,1.252140476337657
16745,dqn_wdsa_std_cache,10,1.058084610791219,0.8640427924630428,1.252126429119395
16750,dqn_wdsa_std_cache,10,1.0580701792698874,0.8640270352573288,1.252113323282446
16755,dqn_wdsa_std_cache,10,1.058050073371104,0.8640086446097557,1.2520915021324523
16760,dqn_wdsa_std_cache,10,1.0580259080083414,0.8640066521109112,1.2520451639057715
16765,dqn_wdsa_std_cache,10,1.0580199665869814,0.8639875739993397,1.252052359174623
16770,dqn_wdsa_std_cache,10,1.0580068707198804,0.8639798393222861,1.2520339021174747
16775,dqn_wdsa_std_cache,10,1.0579779566940881,0.8639674942802942,1.251988419107882
16780,dqn_wdsa_std_cache,10,1.0579542598133191,0.8639033199991717,1.2520051996274666
16785,dqn_wdsa_std_cache,10,1.057944766428855,0.863902062846471,1.251987470011239
16790,dqn_wdsa_std_cache,10,1.0579269345470759,0.8639061001195049,1.251947768974647
16795,dqn_wdsa_std_cache,10,1.0579117719406534,0.8639395087223602,1.2518840351589466
16800,dqn_wdsa_std_cache,10,1.0579166814683716,0.8639486222657381,1.251884740671005
16805,dqn_wdsa_std_cache,10,1.0579120079090274,0.8639565032226797,1.251867512595375
16810,dqn_wdsa_std_cache,10,1.0579076609841465,0.8639585744509488,1.251856747517344
16815,dqn_wdsa_std_cache,10,1.0578835930433341,0.863893656400732,1.2518735296859362
16820,dqn_wdsa_std_cache,10,1.057846485497239,0.8638685712144378,1.25182439978004
16825,dqn_wdsa_std_cache,10,1.0578268276209912,0.8638743489271207,1.251779306314862
16830,dqn_wdsa_std_cache,10,1.0578273681769121,0.863920449497941,1.2517342868558834
16835,dqn_wdsa_std_cache,10,1.057830781455141,0.8639657830157319,1.2516957798945503
16840,dqn_wdsa_std_cache,10,1.0578635857786691,0.8640639948221815,1.2516631767351567
16845,dqn_wdsa_std_cache,10,1.0578504262243746,0.8640928814956599,1.2516079709530894
16850,dqn_wdsa_std_cache,10,1.057903136425984,0.8641717985418239,1.2516344743101444
16855,dqn_wdsa_std_cache,10,1.0578990228844791,0.8641989261419969,1.2515991196269614
16860,dqn_wdsa_std_cache,10,1.0579472383818502,0.8642449360312262,1.2516495407324744
16865,dqn_wdsa_std_cache,10,1.0579640098135807,0.8642472327782705,1.2516807868488908
16870,dqn_wdsa_std_cache,10,1.0579831050587465,0.8642903879683153,1.2516758221491777
16875,dqn_wdsa_std_cache,10,1.0579794647836618,0.8643035121789555,1.251655417388368
16880,dqn_wdsa_std_cache,10,1.0580095876335567,0.8643334186377235,1.25168575662939
16885,dqn_wdsa_std_cache,10,1.0580619920890633,0.8644119672711844,1.2517120169069422
16890,dqn_wdsa_std_cache,10,1.0580789119386376,0.8644390954002698,1.2517187284770053
16895,dqn_wdsa_std_cache,10,1.0580972320867996,0.8645177437615988,1.2516767204120005
16900,dqn_wdsa_std_cache,10,1.0581885395735449,0.8646530451023534,1.2517240340447362
16905,dqn_wdsa_std_cache,10,1.0582198984421067,0.8647345736695978,1.2517052232146157
16910,dqn_wdsa_std_cache,10,1.0582534468406342,0.8648160729767689,1.2516908207044994
16915,dqn_wdsa_std_cache,10,1.0582580590675508,0.864817960588699,1.2516981575464026
16920,dqn_wdsa_std_cache,10,1.0582720391084235,0.8648498179729963,1.2516942602438506
16925,dqn_wdsa_std_cache,10,1.0583168168181485,0.8649200210191703,1.2517136126171267
16930,dqn_wdsa_std_cache,10,1.058333477316693,0.864980998293261,1.251685956340125
16935,dqn_wdsa_std_cache,10,1.0583176116759239,0.8649872823630611,1.2516479409887866
16940,dqn_wdsa_std_cache,10,1.0582798942022666,0.8650283129466136,1.2515314754579197
16945,dqn_wdsa_std_cache,10,1.0583072065064347,0.8651037104537151,1.2515107025591543
16950,dqn_wdsa_std_cache,10,1.0583170265587771,0.865135324052551,1.2514987290650033
16955,dqn_wdsa_std_cache,10,1.058381836071304,0.8652279926045238,1.2515356795380843
16960,dqn_wdsa_std_cache,10,1.058410795174831,0.8652692953982863,1.2515522949513755
16965,dqn_wdsa_std_cache,10,1.0584085425844023,0.8652883643590776,1.251528720809727
16970,dqn_wdsa_std_cache,10,1.0584189265730892,0.8653098055077313,1.2515280476384472
16975,dqn_wdsa_std_cache,10,1.0584277072191897,0.8653406700607875,1.2515147443775918
16980,dqn_wdsa_std_cache,10,1.0584306691093561,0.8653479120469807,1.2515134261717316
16985,dqn_wdsa_std_cache,10,1.0584217864850634,0.8653353567700675,1.2515082162000593
16990,dqn_wdsa_std_cache,10,1.0584522970099033,0.8653691207846086,1.251535473235198
16995,dqn_wdsa_std_cache,10,1.0584510822758697,0.865385952963839,1.2515162115879004
17000,dqn_wdsa_std_cache,10,1.0584336584883436,0.8654139635924809,1.2514533533842063
17005,dqn_wdsa_std_cache,10,1.0584826379329306,0.865515647084687,1.2514496287811743
17010,dqn_wdsa_std_cache,10,1.058443521234286,0.8654640409304404,1.2514230015381316
17015,dqn_wdsa_std_cache,10,1.0584538065666307,0.8655000620144707,1.2514075511187905
17020,dqn_wdsa_std_cache,10,1.0584657891151692,0.8654944584670462,1.2514371197632923
17025,dqn_wdsa_std_cache,10,1.058488659054761,0.865558580907036,1.251418737202486
17030,dqn_wdsa_std_cache,10,1.0584969264925408,0.8656017498622076,1.2513921031228739
17035,dqn_wdsa_std_cache,10,1.058534695223885,0.8656630207160633,1.2514063697317068
17040,dqn_wdsa_std_cache,10,1.0585880970539523,0.8657563153648582,1.2514198787430464
17045,dqn_wdsa_std_cache,10,1.0585854920722084,0.8657773874150041,1.2513935967294127
17050,dqn_wdsa_std_cache,10,1.0585882143971093,0.8657864773750271,1.2513899514191915
17055,dqn_wdsa_std_cache,10,1.0585829354588965,0.8658154505993972,1.2513504203183958
17060,dqn_wdsa_std_cache,10,1.0586063763818554,0.8658597112924815,1.2513530414712293
17065,dqn_wdsa_std_cache,10,1.0586515850945217,0.8658931239633225,1.251410046225721
17070,dqn_wdsa_std_cache,10,1.0586665031405893,0.865943596515145,1.2513894097660336
17075,dqn_wdsa_std_cache,10,1.0587175598835816,0.8660364545359328,1.2513986652312306
17080,dqn_wdsa_std_cache,10,1.058739586307366,0.8661017893571616,1.2513773832575705
17085,dqn_wdsa_std_cache,10,1.0587257075369563,0.866104243935772,1.2513471711381405
17090,dqn_wdsa_std_cache,10,1.0587197586548809,0.8660786509793085,1.2513608663304532
17095,dqn_wdsa_std_cache,10,1.0587158588287062,0.8660728909262356,1.2513588267311768
17100,dqn_wdsa_std_cache,10,1.0587340928857127,0.866094717373779,1.2513734683976465
17105,dqn_wdsa_std_cache,10,1.0587656244316306,0.8661630752489045,1.2513681736143567
17110,dqn_wdsa_std_cache,10,1.0588153971265086,0.8662447573059662,1.251386036947051
17115,dqn_wdsa_std_cache,10,1.0588358871140693,0.8662849778305952,1.2513867963975434
17120,dqn_wdsa_std_cache,10,1.0588258938629518,0.8662639620392392,1.2513878256866644
17125,dqn_wdsa_std_cache,10,1.0588628203122972,0.8663059764186833,1.251419664205911
17130,dqn_wdsa_std_cache,10,1.0588718159971737,0.8663085593534379,1.2514350726409096
17135,dqn_wdsa_std_cache,10,1.0589366632359503,0.8663854990383445,1.251487827433556
17140,dqn_wdsa_std_cache,10,1.0590130972134433,0.8664844935646647,1.2515417008622218
17145,dqn_wdsa_std_cache,10,1.0590142781946985,0.8665130012093513,1.2515155551800459
17150,dqn_wdsa_std_cache,10,1.0590371053701226,0.8665533239268759,1.2515208868133694
17155,dqn_wdsa_std_cache,10,1.0590914644217295,0.8666420080888563,1.2515409207546027
17160,dqn_wdsa_std_cache,10,1.0591038793030898,0.8666672113056666,1.251540547300513
17165,dqn_wdsa_std_cache,10,1.05914477331999,0.8667212366028471,1.2515683100371326
17170,dqn_wdsa_std_cache,10,1.0591962231963055,0.8667978603759641,1.2515945860166469
17175,dqn_wdsa_std_cache,10,1.059199210559553,0.8668160964523175,1.2515823246667883
17180,dqn_wdsa_std_cache,10,1.0592758539229896,0.8669351293761087,1.2516165784698705
17185,dqn_wdsa_std_cache,10,1.059292557417362,0.8670169012356328,1.251568213599091
17190,dqn_wdsa_std_cache,10,1.0593369120955545,0.8670950966545365,1.2515787275365724
17195,dqn_wdsa_std_cache,10,1.059358222786409,0.8670926656825192,1.2516237798902985
17200,dqn_wdsa_std_cache,10,1.0593496917946448,0.8671099873850091,1.2515893962042806
17205,dqn_wdsa_std_cache,10,1.059404108364143,0.867179361767691,1.251628854960595
17210,dqn_wdsa_std_cache,10,1.0594502191302613,0.8672386055847755,1.2516618326757472
17215,dqn_wdsa_std_cache,10,1.059511722712989,0.8673600013625136,1.2516634440634646
